facility_id,name,ct,mri,ct64,ct16_63,ct_under16,mri3t,mri15_3,mri_under15,latest,update,ctannual,mriannual,annualstatus
0511259,医療法人慈仁会尾野病院,1,0,0,1,0,0,0,0,2017-01-01,,,,
0511424,つがる西北五広域連合つがる総合病院,2,2,2,0,0,1,1,0,2025-02-01,,,,
0511523,白生会クリニック,1,0,0,1,0,0,0,0,2024-10-01,,,,
0610366,十和田市立中央病院,2,2,2,0,0,0,2,0,2012-04-01,,,,
0610846,医療法人泰仁会十和田第一病院,1,1,1,0,0,0,1,0,2025-07-01,,,,
0610887,医療法人赤心会十和田東病院,1,0,1,0,0,0,0,0,2015-06-01,,,,
0611257,さとる整形外科クリニック,0,1,0,0,0,0,0,1,,,,,
0710125,一般財団法人仁和会 三沢中央病院,1,0,1,0,0,0,0,0,2015-10-01,,,,
0710810,三沢市立三沢病院,2,1,2,0,0,0,1,0,2025-01-01,,,,
0810339,むつ総合病院,2,1,2,0,0,0,1,0,2012-04-01,,,,
0810818,国民健康保険 川内診療所,1,0,0,0,1,0,0,0,,,,,
2010748,平内町国民健康保険 平内中央病院,1,0,1,0,0,0,0,0,2016-01-01,,,,
2111017,つがる西北五広域連合鰺ヶ沢病院,1,0,0,1,0,0,0,0,2012-04-01,,,,
2310973,ときわ会病院,1,0,1,0,0,0,0,0,2026-06-01,HIGH_EXPLICIT_2026_CHANGE,,,
2311435,津軽三育医院,1,1,0,1,0,0,0,1,2020-04-01,,,,
2410674,国民健康保険板柳中央病院,1,0,0,1,0,0,0,0,2013-11-01,,,,
2510614,国民健康保険おいらせ病院,1,0,1,0,0,0,0,0,2012-04-01,,,,
2511034,公立七戸病院,1,1,1,0,0,0,1,0,2012-04-01,,,,
2511380,石田温泉病院,1,0,0,0,0,0,0,0,,,,,
2511497,工藤医院,1,1,1,0,0,0,1,0,2022-10-01,,,,
2511588,公立野辺地病院,1,1,1,0,0,0,1,0,2025-06-01,,,,
2511661,戸館内科整形外科医院,1,0,1,0,0,0,0,0,2023-06-01,,,,
2511752,医療法人社団良風会ちびき病院,1,0,0,1,0,0,0,0,2024-08-01,,,,
2511802,のへじクリニック,1,0,0,1,0,0,0,0,2015-12-01,,,,
2511943,公益社団法人地域医療振興協会六ヶ所村地域家庭医療センター,1,1,1,0,0,0,0,1,2014-09-01,,,,
2511992,六戸町国民健康保険診療所,1,0,0,1,0,0,0,0,2016-12-01,,,,
2610919,国民健康保険大間病院,1,0,1,0,0,0,0,0,2025-08-01,,,,
2610943,一部事務組合下北医療センター東通村診療所,1,0,0,1,0,0,0,0,2015-09-01,,,,
2710776,国民健康保険五戸総合病院,1,1,0,1,0,0,1,0,2026-01-01,MEDIUM_2026_STANDARD_START,,,
2711170,三戸町国民健康保険三戸中央病院,1,1,1,0,0,0,1,0,2012-04-01,,,,
2711279,国民健康保険南部町医療センター,1,0,0,1,0,0,0,0,2014-06-01,,,,
2711287,社会医療法人博進会南部病院,1,1,0,1,0,0,1,0,2025-08-01,,,,
8010049,独立行政法人国立病院機構青森病院,1,1,1,0,0,0,1,0,2018-04-01,,,,
8010114,独立行政法人国立病院機構弘前総合医療センター,3,2,3,0,0,1,1,0,2026-06-01,MEDIUM_2026_STANDARD_START,,,
8010221,弘前大学医学部附属病院,5,3,5,0,0,2,1,0,2026-06-01,HIGH_EXPLICIT_2026_CHANGE,23375.0,9153.0,VERIFIED_NUMERIC
8010510,独立行政法人国立病院機構八戸病院,1,0,0,1,0,0,0,0,2018-03-01,,,,
8015006,国立療養所松丘保養園,1,0,0,1,0,0,0,0,,,,,
0117438,こころのケアセンターふよう,1,1,0,0,1,0,0,1,2013-08-01,,,,
0214631,たかはし内科胃腸科小児科,1,0,0,1,0,0,0,0,2015-07-01,,,,
2311575,町立大鰐診療所,1,0,0,1,0,0,0,0,2023-10-01,,,,
0112537,医療法人青樹会内丸病院,1,0,0,1,0,0,0,0,2016-07-01,,,,
0112552,荻野病院,1,1,0,1,0,0,1,0,2012-04-01,,,,
0112875,特定医療法人 盛岡つなぎ温泉病院,1,1,0,1,0,0,0,1,2012-04-01,,,,
0113311,岩手県立中央病院,6,2,5,1,0,1,1,0,2026-06-01,MEDIUM_2026_STANDARD_START,26564.0,6607.0,VERIFIED_NUMERIC
0113998,盛岡医療生活協同組合川久保病院,1,1,0,1,0,0,1,0,2018-08-01,,,,
0114079,医療法人友愛会 盛岡友愛病院,1,1,1,0,0,0,1,0,2012-04-01,,,,
0114137,盛岡赤十字病院,2,1,1,0,1,1,0,0,2026-03-01,MEDIUM_2026_STANDARD_START,,,
0114715,医療法人共生会松園第二病院,1,1,0,1,0,0,1,0,2013-05-01,,,,
0115050,盛岡市立病院,1,1,1,0,0,0,1,0,2013-04-01,,,,
0115621,医療法人 仁済会 鈴木肛門外科・守口内科,1,0,0,0,0,0,0,0,,,,,
0116132,八角病院,1,1,1,0,0,0,1,0,2017-04-01,,,,
0116330,医療法人仁妙光会渋民中央病院,1,0,0,0,1,0,0,0,2019-10-01,,,,
0117064,医療法人社団恵仁会 三愛病院,1,0,1,0,0,0,0,0,2018-04-01,,,,
0118112,たにむらクリニック,1,0,0,1,0,0,0,0,2023-11-01,,,,
0118138,栃内病院,1,1,1,0,0,0,1,0,2023-10-01,,,,
0210505,宮古第一病院,1,1,0,1,0,0,0,1,2024-09-01,,,,
0210588,岩手県立宮古病院,3,1,2,1,0,0,1,0,2013-04-01,,,,
0210893,医療法人社団こうぶん会　みやこ後藤医院,1,0,0,1,0,0,0,0,2024-04-01,,,,
0310487,医療法人勝久会 地ノ森クリニック,1,0,0,1,0,0,0,0,2024-06-01,,,,
0310537,岩手県立大船渡病院,3,1,3,0,0,0,1,0,2014-11-01,,,,
0511365,岩手県立東和病院,1,0,0,1,0,0,0,0,2013-08-01,,,,
0511456,岩手県立中央病院附属大迫地域診療センター,1,0,0,1,0,0,0,0,2018-02-01,,,,
0511555,花巻市石鳥谷医療センター,1,0,0,1,0,0,0,0,2016-02-01,,,,
0511845,総合花巻病院,1,1,0,1,0,0,1,0,2025-04-01,,,,
0611496,きたかみ腎クリニック,1,0,0,0,1,0,0,0,2026-03-01,MEDIUM_2026_STANDARD_START,,,
0611512,かさい睡眠呼吸器クリニック,1,0,0,1,0,0,0,0,2021-04-01,,,,
0611546,岩手県立中部病院,3,2,2,1,0,0,2,0,2016-01-01,,,,
0611827,社会福祉法人恩賜財団済生会北上済生会病院,1,1,1,0,0,0,1,0,2020-11-22,,,,
0611876,北上駅前病院,1,0,0,1,0,0,0,0,2024-04-01,,,,
0710355,岩手県立久慈病院,2,1,2,0,0,0,1,0,2020-04-01,,,,
0810239,岩手県立遠野病院,1,1,1,0,0,0,1,0,2019-10-01,,,,
0910351,医療法人社団愛生会昭和病院,1,0,1,0,0,0,0,0,2020-04-01,,,,
0910864,一関中央クリニック,1,0,1,0,0,0,0,0,2012-04-01,,,,
0911219,岩手県立大東病院,1,0,0,1,0,0,0,0,2014-02-01,,,,
0911342,岩手県立千厩病院,1,1,0,1,0,0,1,0,2012-04-01,,,,
0911458,岩手県立磐井病院,2,1,2,0,0,0,1,0,2018-04-01,,,,
0911706,一関市国民健康保険藤沢病院,1,1,1,0,0,0,1,0,2026-01-01,MEDIUM_2026_STANDARD_START,,,
1010466,岩手県立高田病院,1,0,0,1,0,0,0,0,2018-03-01,,,,
1110498,岩手県立釜石病院,2,1,1,1,0,0,1,0,2025-12-01,,,,
1110597,せいてつ記念病院,1,1,0,1,0,0,1,0,2012-04-01,,,,
1110746,釜石のぞみ病院,1,0,0,1,0,0,0,0,2020-12-01,,,,
1310122,岩手県立二戸病院,2,1,1,1,0,0,1,0,2020-11-01,,,,
1310213,二戸クリニック,1,0,0,1,0,0,0,0,2014-04-01,,,,
1310262,二戸市国民健康保険浄法寺診療所,1,0,0,1,0,0,0,0,2014-11-01,,,,
1410203,八幡平市立病院,1,1,1,0,0,0,1,0,2020-08-01,,,,
1410211,東八幡平病院,1,1,0,1,0,0,1,0,2025-04-01,,,,
1510010,奥州市総合水沢病院,1,1,1,0,0,0,1,0,2012-04-01,,,,
1510036,奥州病院,1,0,1,0,0,0,0,0,2012-04-01,,,,
1510101,社団医療法人 石川病院,1,0,0,0,1,0,0,0,2012-04-01,,,,
1510424,岩手県立胆沢病院,3,1,3,0,0,0,1,0,2018-04-01,,,,
1510622,岩手県立江刺病院,1,1,1,0,0,0,0,1,2012-04-01,,,,
1510796,美希病院,1,1,0,1,0,0,1,0,2013-02-01,,,,
1510812,奥州市国民健康保険前沢診療所,1,0,0,1,0,0,0,0,2012-04-01,,,,
1610034,栃内第二病院,1,1,1,0,0,0,0,1,2022-04-01,,,,
1610232,医療法人社団松誠会滝沢中央病院,1,0,0,1,0,0,0,0,2016-02-01,,,,
2110752,鶯宿温泉病院,1,1,0,1,0,0,0,1,2012-04-01,,,,
2110919,いわてリハビリテーションセンター,1,0,0,1,0,0,0,0,2012-04-01,,,,
2111453,雫石町立雫石診療所,1,0,0,1,0,0,0,0,2020-08-01,,,,
2111560,国民健康保険葛巻病院,1,0,0,1,0,0,0,0,2017-09-01,,,,
2210404,南昌病院,1,0,0,1,0,0,0,0,2012-04-01,,,,
2211170,岩手県立療育センター,1,1,0,1,0,0,1,0,2018-01-05,,,,
2211212,岩手医科大学附属病院,9,3,7,1,0,1,2,0,2026-06-01,MEDIUM_2026_STANDARD_START,22531.0,6623.0,VERIFIED_NUMERIC
2410475,町立西和賀さわうち病院,1,1,0,1,0,0,0,1,2014-10-14,,,,
2810138,岩手県立大船渡病院附属住田地域診療センター,1,0,0,1,0,0,0,0,2023-01-01,,,,
2910326,岩手県立大槌病院,1,0,0,1,0,0,0,0,2016-05-01,,,,
3010225,社会福祉法人恩賜財団岩手県済生会岩泉病院,1,0,0,1,0,0,0,0,2026-07-01,MEDIUM_2026_STANDARD_START,,,
3010712,岩手県立山田病院,1,0,0,1,0,0,0,0,2016-09-01,,,,
3110157,洋野町国民健康保険種市病院,1,0,0,1,0,0,0,0,2019-10-01,,,,
3110256,岩手県立軽米病院,1,0,0,1,0,0,0,0,2013-08-01,,,,
3110355,岩手県立二戸病院附属九戸地域診療センター,1,0,0,0,1,0,0,0,,,,,
3210296,岩手県立一戸病院,1,1,1,0,0,0,0,1,2015-10-01,,,,
0116389,社団医療法人啓愛会 孝仁病院,1,1,1,0,0,0,1,0,2015-06-01,,,,
0511308,宝陽病院,1,1,0,1,0,0,0,1,2013-02-01,,,,
1510127,美山病院,1,0,0,0,1,0,0,0,2013-06-01,,,,
1510879,奥州市国民健康保険まごころ病院,1,1,0,1,0,0,1,0,2012-04-01,,,,
1510887,奥州市国民健康保険衣川診療所,1,0,0,1,0,0,0,0,2013-02-01,,,,
2111511,岩手県立中央病院附属沼宮内地域診療センター,1,0,0,1,0,0,0,0,2018-04-01,,,,
0110075,医療法人運忠会 土崎病院,1,0,0,1,0,0,0,0,2013-06-01,,,,
0111206,中通総合病院,2,1,2,0,0,0,1,0,2012-04-01,,,,
0112147,医療法人正観会 御野場病院,1,0,0,1,0,0,0,0,2017-03-01,,,,
0112337,医療法人梅栄会 細谷病院,1,0,0,1,0,0,0,0,2018-06-01,,,,
0112915,医療法人惇慧会 外旭川病院,1,0,0,1,0,0,0,0,2020-04-01,,,,
0113665,木曽医院,1,0,0,1,0,0,0,0,2015-03-01,,,,
0113764,医療法人城東整形外科,1,2,0,1,0,0,1,1,2012-09-01,,,,
0114093,秋田赤十字病院,3,2,3,0,0,1,1,0,2026-06-01,HIGH_EXPLICIT_2026_CHANGE,,,
0114424,秋田厚生医療センター,2,2,1,1,0,0,1,1,2025-03-01,,,,
0114754,小泉病院,1,0,0,1,0,0,0,0,2014-04-01,,,,
0115447,秋田南クリニック,1,0,0,1,0,0,0,0,2020-09-01,,,,
0115793,秋田県立循環器・脳脊髄センター,2,3,1,0,0,2,1,0,2026-08-01,HIGH_EXPLICIT_2026_CHANGE,,,
0115892,社会医療法人正和会　五十嵐記念病院,1,0,0,0,1,0,0,0,2012-04-01,,,,
0115934,秋田県立医療療育センター,1,1,0,1,0,0,0,1,2019-03-01,,,,
0116437,市立秋田総合病院,2,1,2,0,0,1,0,0,2026-06-01,HIGH_EXPLICIT_2026_CHANGE,,,
0116916,城東スポーツ整形クリニック,0,1,0,0,0,0,1,0,2019-01-01,,,,
0210586,能代山本医師会病院,1,1,1,0,0,0,1,0,2024-12-01,,,,
0210685,能代厚生医療センター,2,1,1,1,0,0,1,0,2023-04-01,,,,
0210834,独立行政法人地域医療機能推進機構 秋田病院,1,1,1,0,0,0,1,0,2012-04-01,,,,
0210966,さいとう医院,1,0,0,0,0,0,0,0,,,,,
0311277,市立横手病院,1,1,1,0,0,0,1,0,2018-01-01,,,,
0311343,市立大森病院,1,1,1,0,0,0,1,0,2024-11-01,,,,
0311376,高橋耳鼻咽喉科眼科クリニック,1,0,0,0,0,0,0,0,,,,,
0311384,平鹿総合病院,2,2,2,0,0,0,2,0,2023-11-01,,,,
0410061,大館記念病院,1,0,0,1,0,0,0,0,2014-12-01,,,,
0410111,独立行政法人労働者健康安全機構 秋田労災病院,1,1,1,0,0,1,0,0,2024-05-01,,,,
0410194,大館市立総合病院,2,1,2,0,0,0,1,0,2022-07-01,,,,
0411119,大館市立扇田病院,1,0,1,0,0,0,0,0,2016-08-01,,,,
0510548,本荘第一病院,1,1,1,0,0,0,1,0,2024-01-01,,,,
0510605,由利組合総合病院,2,1,1,1,0,0,1,0,2021-05-01,,,,
0510662,由利本荘医師会病院,1,1,0,1,0,0,1,0,2017-01-01,,,,
0510688,医療法人佐藤病院,1,0,0,1,0,0,0,0,2018-12-01,,,,
0610520,男鹿みなと市民病院,1,1,1,0,0,0,0,1,2025-02-01,,,,
0710809,雄勝中央病院,1,1,1,0,0,0,1,0,2025-09-01,,,,
0710817,医療法人小野崎医院,1,0,0,0,0,0,0,0,,,,,
0810575,医療法人あけぼの会 花園病院,1,0,0,1,0,0,0,0,2013-05-01,,,,
0811342,社会医療法人明和会 大曲中通病院,1,0,1,0,0,0,0,0,2018-04-01,,,,
0811375,秋田県立リハビリテーション・精神医療センター,3,1,0,1,1,0,1,0,2025-12-01,,,,
0811482,大曲厚生医療センター,2,1,2,0,0,0,1,0,2014-05-01,,,,
0910441,医療法人恵愛会 鹿角中央病院,1,1,1,0,0,0,0,1,2012-04-01,,,,
0910474,医療法人楽山会 大湯リハビリ温泉病院,1,0,0,1,0,0,0,0,2020-06-01,,,,
0910573,かづの厚生病院,1,1,1,0,0,0,1,0,2022-04-01,,,,
0910581,大里医院,1,0,0,1,0,0,0,0,2015-10-01,,,,
1010027,南秋田整形外科医院,1,1,0,1,0,0,0,1,2016-05-01,,,,
1010092,藤原記念病院,1,1,1,0,0,0,1,0,2012-04-01,,,,
1210189,市立田沢湖病院,1,1,0,1,0,0,0,1,2016-10-01,,,,
1210239,市立角館総合病院,1,1,1,0,0,0,1,0,2017-04-01,,,,
1310211,医療法人圭尚会 きさかたクリニック,1,0,0,1,0,0,0,0,2021-11-01,,,,
2210279,医療法人双山会 森岳温泉病院,1,1,0,1,0,0,0,1,2020-10-01,,,,
2310178,湖東厚生病院,1,1,0,1,0,0,1,0,2020-05-01,,,,
2810466,羽後町立羽後病院,1,1,1,0,0,0,1,0,2024-12-01,,,,
0110017,医療法人篠田好生会篠田総合病院,1,1,1,0,0,0,1,0,2026-03-01,MEDIUM_2026_STANDARD_START,,,
0110033,山形市立病院済生館,3,3,2,1,0,1,2,0,2023-01-01,,20351.0,8290.0,VERIFIED_NUMERIC
0110041,公立学校共済組合東北中央病院,1,2,1,0,0,0,2,0,2026-06-01,MEDIUM_2026_STANDARD_START,,,
0111239,社会医療法人松柏会至誠堂総合病院,1,1,0,1,0,0,1,0,2013-09-01,,,,
0111247,医療法人社団小白川至誠堂病院,1,0,0,1,0,0,0,0,2012-08-01,,,,
0113656,社会福祉法人恩賜財団済生会 山形済生病院,2,2,2,0,0,0,2,0,2026-06-01,MEDIUM_2026_STANDARD_START,,,
0114332,山形県立中央病院,3,2,3,0,0,1,1,0,2026-06-01,MEDIUM_2026_STANDARD_START,,,
0114894,山形徳洲会病院,1,1,0,1,0,0,1,0,2021-05-01,,,,
0116022,矢吹病院,1,0,1,0,0,0,0,0,2019-01-01,,,,
0410219,医療法人 舟山病院,1,0,0,1,0,0,0,0,2015-11-01,,,,
0410334,米沢市立病院,2,2,2,0,0,1,1,0,2026-06-01,MEDIUM_2026_STANDARD_START,,,
0411613,松田外科医院,1,0,0,1,0,0,0,0,2019-08-01,,,,
0711129,鶴岡協立病院,1,1,1,0,0,0,1,0,2012-04-01,,,,
0712259,鶴岡市立荘内病院,3,2,2,1,0,1,1,0,2026-06-01,MEDIUM_2026_STANDARD_START,,,
0712267,鶴岡市立湯田川温泉リハビリテーション病院,0,1,0,0,0,0,0,1,,,,,
0712705,藤吉内科医院,1,0,0,1,0,0,0,0,2018-05-28,,,,
0712739,みやはらクリニック,1,0,0,1,0,0,0,0,2020-01-01,,,,
0812224,医療法人本間病院,1,1,0,1,0,0,1,0,2012-04-01,,,,
0812497,日本海総合病院,3,2,2,1,0,1,1,0,2026-06-01,MEDIUM_2026_STANDARD_START,,,
1110602,新庄徳洲会病院,1,1,1,0,0,0,1,0,2025-04-01,,,,
1110867,山形県立新庄病院,2,1,2,0,0,0,1,0,2026-06-01,MEDIUM_2026_STANDARD_START,,,
1210253,寒河江市立病院,1,1,0,1,0,0,1,0,2013-10-01,,,,
1310491,みゆき会病院,1,1,1,0,0,0,1,0,2022-10-01,,,,
1510462,公立置賜長井病院,1,0,0,1,0,0,0,0,2015-10-01,,,,
1510587,医療法人杏山会吉川記念病院,1,0,0,1,0,0,0,0,2018-12-01,,,,
1610452,吉岡病院,1,1,0,1,0,0,1,0,2014-09-01,,,,
1610924,医療法人篠田好生会天童温泉篠田病院,1,0,0,1,0,0,0,0,2012-04-01,,,,
1611013,天童市民病院,1,1,1,0,0,0,1,0,2024-09-01,,,,
1710195,北村山公立病院,3,1,2,0,1,0,1,0,2021-04-01,,,,
1710401,医療法人財団　明理会　山形ロイヤル病院,1,1,0,1,0,0,1,0,2016-02-01,,,,
1810235,医療法人敬愛会 尾花沢病院,1,0,0,1,0,0,0,0,2025-05-01,,,,
1910654,公立置賜南陽病院,1,0,0,1,0,0,0,0,2015-10-01,,,,
2310193,朝日町立病院,1,0,0,1,0,0,0,0,2026-01-01,MEDIUM_2026_STANDARD_START,,,
2310391,西川町立病院,1,0,0,1,0,0,0,0,2012-04-01,,,,
2310466,山形県立河北病院,1,1,1,0,0,0,1,0,2026-06-01,MEDIUM_2026_STANDARD_START,,,
2510420,最上町立最上病院,1,0,0,1,0,0,0,0,2015-06-01,,,,
2510495,町立真室川病院,1,1,0,1,0,0,1,0,2018-01-01,,,,
2610451,公立高畠病院,1,1,1,0,0,0,1,0,2016-01-01,,,,
2610493,公立置賜総合病院,3,2,3,0,0,1,1,0,2026-06-01,MEDIUM_2026_STANDARD_START,,,
2610527,医療法人社団緑愛会川西湖山病院,1,0,0,1,0,0,0,0,2022-08-01,,,,
2710376,白鷹町立病院,1,0,0,1,0,0,0,0,2014-03-01,,,,
2710392,小国町立病院,1,0,1,0,0,0,0,0,2012-04-01,,,,
3010743,医療法人社団愛陽会 三川病院,1,0,0,1,0,0,0,0,2024-04-01,,,,
3010792,医療法人徳洲会 庄内余目病院,1,1,1,0,0,0,1,0,2025-06-01,,,,
5010014,独立行政法人国立病院機構山形病院,1,1,0,1,0,0,1,0,2015-12-01,,,,
5010022,独立行政法人国立病院機構米沢病院,1,1,0,1,0,1,0,0,2026-06-01,MEDIUM_2026_STANDARD_START,,,
6010021,国立大学法人山形大学医学部附属病院,8,5,7,0,0,3,2,0,2026-06-01,MEDIUM_2026_STANDARD_START,26940.0,10700.0,VERIFIED_NUMERIC
0110023,富山県立中央病院,4,3,4,0,0,2,1,0,,,36234.0,8266.0,VERIFIED_NUMERIC
0112607,富山医療生活協同組合富山協立病院,1,0,1,0,0,0,0,0,,,,,
0113365,横田記念病院,1,0,1,0,0,0,0,0,,,,,
0113647,富山市立富山市民病院,3,2,3,0,0,0,2,0,,,,,
0113811,富山県リハビリテーション病院・こども支援センター,1,1,1,0,0,0,1,0,,,,,
0113969,本江整形外科医院,0,1,0,0,0,0,0,1,,,,,
0114314,いま泉病院,1,0,0,1,0,0,0,0,,,,,
0114447,不二越病院,1,1,0,1,0,0,1,0,,,,,
0114637,成和病院,1,1,0,1,0,0,0,1,,,,,
0114686,三輪病院,1,1,0,1,0,0,0,1,,,,,
0115600,富山赤十字病院,2,2,2,0,0,0,2,0,,,,,
0115667,富山県済生会富山病院,2,2,2,0,0,0,2,0,,,,,
0116020,栗山病院,1,0,0,1,0,0,0,0,,,,,
0116210,清幸会島田病院,1,0,0,1,0,0,0,0,,,,,
0116426,長谷川病院,1,0,0,1,0,0,0,0,,,,,
0117176,おおやま病院,1,0,0,1,0,0,0,0,,,,,
0117259,友愛温泉病院,1,0,0,0,1,0,0,0,,,,,
0117754,西能みなみ病院,0,1,0,0,0,0,1,0,,,,,
0118067,三川クリニック,1,0,0,1,0,0,0,0,,,,,
0118109,五福脳神経外科,1,1,1,0,0,0,1,0,,,,,
0118158,アルペンリハビリテーション病院,1,0,0,1,0,0,0,0,,,,,
0118513,うおざきファミリー病院,1,1,0,1,0,0,1,0,,,,,
0118570,野村病院,1,0,0,1,0,0,0,0,,,,,
0118935,根塚整形外科・スポーツクリニック,0,1,0,0,0,0,0,1,,,,,
0119172,チューリップ長江病院,1,0,0,0,1,0,0,0,,,,,
0119255,富山西総合病院,1,2,1,0,0,1,1,0,,,,,
0119362,医療法人北聖病院,1,0,0,0,0,0,0,0,,,,,
0119412,富山市立富山まちなか病院,1,0,1,0,0,0,0,0,,,,,
0119719,みなみの星病院,1,1,1,0,0,0,1,0,,,,,
0120055,医療法人社団城南会富山城南病院,1,0,0,1,0,0,0,0,,,,,
0210377,富山県厚生農業協同組合連合会高岡病院,3,2,3,0,0,2,0,0,,,,,
0210914,高岡市民病院,2,1,2,0,0,1,0,0,,,,,
0211888,医療法人万葉病院,1,0,0,1,0,0,0,0,,,,,
0211987,独立行政法人地域医療機能推進機構高岡ふしき病院,1,1,1,0,0,0,1,0,,,,,
0211995,医療法人光ケ丘病院,1,0,1,0,0,0,0,0,,,,,
0212555,高陵クリニック,1,0,1,0,0,0,0,0,,,,,
0212605,富山県済生会 高岡病院,2,1,1,1,0,1,0,0,,,,,
0212670,あさなぎ病院,1,0,0,1,0,0,0,0,,,,,
0212944,雨晴クリニック,1,0,0,1,0,0,0,0,,,,,
0212993,サンバリー高岡病院,1,0,0,0,0,0,0,0,,,,,
0213181,市野瀬和田内科医院,1,0,0,1,0,0,0,0,,,,,
0213348,医療法人社団整志会沢田記念高岡整志会病院,1,1,0,1,0,0,1,0,,,,,
0213629,サンバリー福岡病院,1,0,0,1,0,0,0,0,,,,,
0410019,富山労災病院,2,1,2,0,0,0,1,0,,,,,
0410555,魚津病院,1,0,0,1,0,0,0,0,,,,,
0410993,医療法人新川病院,1,0,1,0,0,0,0,0,,,,,
0510503,陽和温泉病院,1,0,0,0,0,0,0,0,,,,,
0510586,医療法人 財団正友会 中村記念病院,1,0,0,1,0,0,0,0,,,,,
0510933,金沢医科大学氷見市民病院,3,1,2,0,1,0,1,0,,,,,
0610014,富山県厚生農業協同組合連合会滑川病院,2,1,2,0,0,1,0,0,,,,,
0710012,黒部市民病院,4,2,2,1,0,1,1,0,,,16986.0,5224.0,VERIFIED_NUMERIC
0710319,黒部温泉病院,1,0,0,1,0,0,0,0,,,,,
0710350,医療法人社団平成会桜井病院,1,0,0,1,0,0,0,0,,,,,
0810010,市立砺波総合病院,3,2,2,1,0,1,1,0,,,,,
0810515,あおい病院,1,0,0,0,1,0,0,0,,,,,
0810523,となみ三輪病院,1,0,0,0,1,0,0,0,,,,,
0910489,公立学校共済組合北陸中央病院,1,1,1,0,0,0,1,0,,,,,
0910505,つざわ津田病院,1,0,0,1,0,0,0,0,,,,,
0910521,太田病院,1,0,0,0,1,0,0,0,,,,,
0910620,西野内科病院,1,0,0,1,0,0,0,0,,,,,
1610211,かみいち総合病院,1,1,1,0,0,0,1,0,,,,,
1610542,藤木病院,1,1,0,1,0,0,1,0,,,,,
1710623,坂東病院,1,1,1,0,0,0,1,0,,,,,
1710839,あさひ総合病院,1,1,1,0,0,0,1,0,,,,,
1710870,丸川病院,1,1,0,1,0,0,1,0,,,,,
1910702,大島くるみ病院,1,0,0,0,1,0,0,0,,,,,
1910769,真生会富山病院,1,1,0,1,0,0,1,0,,,,,
1911049,射水市民病院,1,1,1,0,0,0,1,0,,,,,
2010395,南砺市民病院,1,1,1,0,0,0,1,0,,,,,
2010817,公立南砺中央病院,1,1,1,0,0,0,1,0,,,,,
2010882,吉岡整形外科,1,1,0,1,0,0,0,1,,,,,
8010019,独立行政法人国立病院機構富山病院,1,0,0,1,0,0,0,0,,,,,
8010027,独立行政法人国立病院機構北陸病院,1,0,0,0,1,0,0,0,,,,,
8010035,国立大学法人富山大学附属病院,4,3,3,1,0,1,2,0,,,21812.0,9362.0,VERIFIED_NUMERIC
0110600,金沢聖霊総合病院,1,1,0,1,0,0,1,0,,,,,
0111145,国家公務員共済組合連合会 北陸病院,1,1,1,0,0,0,1,0,,,,,
0111327,公益社団法人石川勤労者医療協会 城北病院,1,1,1,0,0,0,1,0,,,,,
0112333,金沢赤十字病院,1,1,1,0,0,0,1,0,,,,,
0112846,社会医療法人財団松原愛育会 松原病院,1,1,0,1,0,0,1,0,,,,,
0113877,医療法人社団博友会 金沢西病院,1,1,1,0,0,0,1,0,,,,,
0114420,みらい病院,1,0,0,1,0,0,0,0,,,,,
0114982,医療法人社団和宏会大手町病院,1,0,0,1,0,0,0,0,,,,,
0115443,加藤整形外科医院,0,1,0,0,0,0,0,1,,,,,
0115591,整形外科米澤病院,1,1,0,1,0,0,0,1,,,,,
0116508,さがら整形外科医院,0,1,0,0,0,0,0,1,,,,,
0116995,木島病院,1,1,1,0,0,0,1,0,,,,,
0117068,石川県済生会金沢病院,2,1,1,1,0,0,1,0,,,,,
0117167,安田内科病院,1,0,1,0,0,0,0,0,,,,,
0117340,金沢宗広病院,0,1,0,0,0,0,0,1,,,,,
0117506,森下整形外科医院,0,1,0,0,0,0,0,1,,,,,
0117910,すずみが丘病院,1,0,0,1,0,0,0,0,,,,,
0118041,独立行政法人地域医療機能推進機構金沢病院,2,1,1,1,0,0,1,0,,,,,
0118231,医療法人社団浅ノ川 浅ノ川総合病院,2,2,2,0,0,1,1,0,,,,,
0118249,医療法人社団浅ノ川千木病院,1,0,0,1,0,0,0,0,,,,,
0119767,医療法人社団和宏会 敬愛病院,1,1,1,0,0,0,1,0,,,,,
0120427,医療法人社団白銀会 林病院,1,0,0,1,0,0,0,0,,,,,
0121169,社会医療法人財団董仙会 恵寿金沢病院,1,0,1,0,0,0,0,0,,,,,
0121425,伊藤病院,1,0,0,1,0,0,0,0,,,,,
0122324,金沢古府記念病院,1,1,1,0,0,0,1,0,,,,,
0122399,尾張町たかたクリニック,1,0,0,1,0,0,0,0,,,,,
0210319,恵寿総合病院,2,1,2,0,0,1,0,0,,,,,
0210939,北村病院,1,0,0,0,1,0,0,0,,,,,
0210954,医療法人社団真貴会 国下整形外科医院,0,1,0,0,0,0,0,1,,,,,
0211044,医療法人社団森クリニック,1,0,0,1,0,0,0,0,,,,,
0211242,公立能登総合病院,2,1,2,0,0,0,1,0,,,,,
0310929,特定医療法人社団 勝木会 やわたメディカルセンター,1,1,1,0,0,0,1,0,,,,,
0311307,田谷泌尿器科医院,1,0,0,1,0,0,0,0,,,,,
0311364,国民健康保険 小松市民病院,4,1,4,0,0,0,1,0,,,,,
