pref_code,facility_code,map_type,map_name,map_beds,in_equipment_master
37,7011781,病院,三豊市立みとよ市民病院,122,True
37,7011815,無床診療所,高松市立しおのえ診療所,0,False
37,8010014,病院,独立行政法人 国立病院機構 高松医療センター,232,True
37,8010048,病院,独立行政法人 国立病院機構 四国こどもとおとなの医療センター,689,True
37,8011186,病院,香川大学医学部附属病院,613,True
38,0110282,病院,社会福祉法人 恩賜財団 済生会松山病院,199,True
38,0110373,病院,松山第一病院,70,True
38,0110415,無床診療所,山岡整形外科,0,False
38,0110589,無床診療所,友愛医院,0,False
38,0110662,有床診療所,医療法人 小田ひ尿器科・ふみこ皮フ科,19,True
38,0110738,有床診療所,山下脳神経外科,19,True
38,0111025,病院,中川病院,40,True
38,0111108,病院,貞本病院,60,True
38,0111264,無床診療所,藤原胃腸科,0,False
38,0111405,病院,奥島病院,184,True
38,0111520,無床診療所,医療法人 和田医院,0,False
38,0111553,有床診療所,金澤整形外科,19,True
38,0111561,病院,医療法人結和会 松山西病院,102,True
38,0111579,無床診療所,愛媛県厚生連健診センター,0,False
38,0111819,無床診療所,公益財団法人愛媛県総合保健協会診療所,0,False
38,0112239,病院,増田病院,54,True
38,0112254,病院,栗林病院,124,True
38,0112965,病院,医療法人松山平成会 平成脳神経外科病院,65,True
38,0113013,無床診療所,ベテル三番町クリニック,0,False
38,0113302,有床診療所,佐藤循環器科内科,19,True
38,0113401,有床診療所,よつば循環器科クリニック,19,True
38,0113609,病院,佐藤実病院,60,True
38,0113633,有床診療所,関谷循環器科,19,True
38,0113724,有床診療所,三津整形外科,19,True
38,0113849,病院,なかじま中央病院,50,True
38,0113955,無床診療所,うめもとクリニック,0,False
38,0114029,有床診療所,あずま泌尿器科クリニック,19,True
38,0114359,無床診療所,ながと脳神経外科・心療内科クリニック,0,False
38,0114508,有床診療所,やまだリウマチクリニック,19,True
38,0114524,無床診療所,よしだ内科クリニック,0,False
38,0114540,病院,梶浦病院,50,True
38,0114599,無床診療所,立命クリニック,0,False
38,0114623,病院,松山さくら病院,48,True
38,0114714,病院,渡辺病院,47,True
38,0115083,無床診療所,松山市医師会診療所,0,False
38,0115117,有床診療所,星の岡心臓・血管クリニック,15,True
38,0115208,病院,おおぞら病院,108,True
38,0115265,無床診療所,石手まつもと内科循環器クリニック,0,False
38,0115307,無床診療所,はらだ脳神経外科,0,False
38,0115547,無床診療所,はしもと脳神経外科,0,False
38,0115935,無床診療所,おち内科・ペインクリニック,0,False
38,0116040,病院,社会医療法人真泉会 松山まどんな病院,78,True
38,0116081,無床診療所,おのクリニック,0,False
38,0116271,有床診療所,いまいリウマチ・リハビリテーション,19,True
38,0116289,無床診療所,救急・在宅 シャイニークリニック,0,False
38,0116297,無床診療所,みかんホームメディカルクリニック,0,False
38,0116610,無床診療所,こさか心療内科・デイケア・もの忘れクリニック,0,False
38,0116750,無床診療所,道後画像クリニック,0,False
38,0116834,無床診療所,はまぐち呼吸器・内科クリニック,0,False
38,0118012,病院,松山記念病院,693,False
38,0118111,病院,松山赤十字病院,585,True
38,0118483,病院,愛媛県立中央病院,827,True
38,0128128,病院,松山市民病院,382,True
38,0128326,病院,松山協和病院,54,True
38,0128433,病院,松山リハビリテーション病院,326,True
38,0128466,病院,南松山病院,242,True
38,0128540,病院,医療法人順風会 天山病院,160,True
38,0128557,病院,野本記念病院,99,True
38,0128599,病院,松山ベテル病院,155,True
38,0128615,病院,医療法人千寿会 道後温泉病院,224,True
38,0128623,病院,南高井病院,300,True
38,0128649,病院,鷹の子病院,60,True
38,0128722,病院,愛媛生協病院,88,True
38,0128789,病院,東明病院,91,True
38,0128847,病院,土橋共立病院,55,True
38,0129019,無床診療所,河田外科脳神経外科医院,0,False
38,0129282,病院,松山城東病院,90,True
38,0129456,有床診療所,浦岡胃腸クリニック,19,True
38,0129746,無床診療所,医療法人 束村内科医院,0,False
38,0210041,有床診療所,かとう内科,19,True
38,0210298,病院,今治南病院,55,True
38,0210389,病院,医療法人 仁明会 内科・消化器科羽鳥病院,33,True
38,0210413,病院,高山内科病院,31,True
38,0210579,病院,医療法人 圭泉会 菅病院,40,False
38,0210587,有床診療所,あゆみクリニック,11,True
38,0210603,病院,社会福祉法人 恩賜財団 済生会 今治第二病院,30,True
38,0210629,病院,鈴木病院,36,True
38,0210751,有床診療所,竹内外科胃腸科,11,True
38,0210835,病院,消化器科久保病院,39,True
38,0210926,無床診療所,武田脳神経外科,0,False
38,0211031,病院,広瀬病院,57,True
38,0211064,無床診療所,ｉクリニック内科・呼吸器内科,0,False
38,0211163,無床診療所,今治セントラルクリニック,0,False
38,0211171,有床診療所,井出内科,19,True
38,0211213,無床診療所,広瀬クリニック,0,False
38,0211247,無床診療所,藤田クリニック,0,False
38,0211270,無床診療所,有津むらかみクリニック,0,False
38,0211312,無床診療所,Ａ’ｓクリニック,0,False
38,0211338,無床診療所,医療法人補天会 光生クリニック,0,False
38,0211353,病院,瀬戸内海病院,87,False
38,0218010,病院,公益財団法人正光会 今治病院,293,False
38,0218028,病院,愛媛県立今治病院,270,True
38,0228084,病院,今治市医師会市民病院,55,True
38,0228092,病院,今治第一病院,90,True
38,0228100,病院,木原病院,73,True
38,0228126,病院,村上病院,22,True
38,0228159,病院,社会福祉法人 恩賜財団 済生会今治病院,191,True
38,0228167,病院,医療法人 滴水会 吉野病院,90,True
38,0228175,病院,放射線第一病院,110,True
38,0228183,病院,美須賀病院,99,True
38,0228209,病院,三木病院,30,True
38,0228266,有床診療所,片木脳神経外科,19,True
38,0228332,病院,医療法人 平成会 山内病院,50,True
38,0310379,病院,医療法人徳洲会 宇和島徳洲会病院,300,True
38,0310494,病院,宇和島市立津島病院,91,True
38,0310502,病院,宇和島市立吉田病院,74,True
38,0310510,病院,市立宇和島病院,394,True
38,0310601,病院,鎌野病院,36,True
38,0310643,無床診療所,清家消化器内科クリニック,0,False
38,0310734,無床診療所,いしかわ内科・脳神経クリニック,0,False
38,0318018,病院,公益財団法人正光会 宇和島病院,266,False
38,0318067,病院,独立行政法人地域医療機能推進機構宇和島病院,199,True
38,0410039,病院,医療法人青峰会 真網代くじらリハビリテーション病院,132,True
38,0410104,有床診療所,矢野脳神経外科医院,10,True
38,0410187,病院,市立八幡浜総合病院,254,True
38,0410286,無床診療所,柳田脳神経外科,0,False
38,0410351,病院,宇都宮病院,120,True
38,0410369,無床診療所,旭町内科クリニック,0,False
38,0410393,病院,八幡浜医師会立双岩病院,174,False
38,0410435,無床診療所,ひらやま内科・呼吸器内科クリニック,0,False
38,0428155,病院,医療法人 広仁会 広瀬病院,76,True
38,0510796,病院,住友別子病院,360,True
38,0510895,無床診療所,山内クリニック,0,False
38,0510937,有床診療所,中萩診療所,19,True
38,0510945,無床診療所,さいとう脳神経外科,0,False
38,0510986,無床診療所,たに脳神経外科・内科・ものわすれクリニック,0,False
38,0511018,無床診療所,西の土居あらいクリニック,0,False
38,0518021,病院,財団新居浜病院,415,False
38,0518047,病院,独立行政法人労働者健康安全機構 愛媛労災病院,199,True
38,0518054,病院,十全ユリノキ病院,297,False
38,0518062,病院,愛媛県立新居浜病院,206,True
38,0528145,病院,新居浜協立病院,99,True
38,0528186,病院,一般財団法人積善会 十全総合病院,350,True
38,0528251,病院,医療法人社団 久和会 立花病院,60,True
38,0528301,病院,岩﨑病院,50,True
38,0610000,無床診療所,伊藤医院,0,False
38,0610331,病院,西条市立周桑病院,175,True
38,0610380,有床診療所,福田医院,19,True
38,0610604,病院,西条市民病院,101,True
38,0610679,病院,渡部病院,52,True
38,0628069,病院,医療法人 隣善会 西条道前病院,220,False
38,0628077,病院,社会医療法人社団 更生会 村上記念病院,199,True
38,0628119,病院,西条愛寿会病院,180,True
38,0628135,病院,西条中央病院,242,True
38,0628143,病院,社会福祉法人 恩賜財団 済生会西条病院,152,True
38,0710065,病院,医療法人 静心会 平成病院,199,False
38,0710396,無床診療所,井関クリニック,0,False
38,0710404,病院,市立大洲病院,150,True
38,0710529,無床診療所,東若宮中川脳神経外科クリニック,0,False
38,0710552,無床診療所,こじま内科,0,False
38,0710636,無床診療所,医療法人 緑風会 神南診療所,0,False
38,0710693,病院,喜多医師会病院,199,True
38,0710701,無床診療所,清水医院,0,False
38,0728117,病院,社会医療法人北斗会 大洲中央病院,182,True
38,0728141,病院,大洲記念病院,95,True
38,0810055,病院,長谷川病院,100,True
38,0818017,病院,公立学校共済組合四国中央病院,189,True
38,0910152,病院,栗整形外科病院,40,True
38,0918023,病院,一般財団法人 新居浜精神衛生研究所附属豊岡台病院,164,True
38,0928105,病院,医療法人 康仁会 西岡病院,60,True
38,0928113,有床診療所,医療法人社団恵仁会 三島クリニック,15,True
38,1010119,無床診療所,中村脳神経外科,0,False
38,1028160,病院,伊予病院,290,True
38,1110026,無床診療所,北条フェニックス脳神経外科,0,False
38,1110059,無床診療所,田辺医院,0,False
38,1110133,無床診療所,三好整形外科内科,0,False
38,1110141,病院,北条病院,60,True
38,1210040,無床診療所,医療法人 周恵会 近藤クリニック,0,False
38,1210065,無床診療所,飯尾皮フ科泌尿器科,0,False
38,1228042,病院,共立病院,51,True
38,1310246,病院,社会医療法人石川記念会 ＨＩＴＯ病院,228,True
38,1410194,無床診療所,樋口脳神経外科,0,False
38,1410327,病院,西予市立西予市民病院,152,True
38,1410418,無床診療所,西予市立野村診療所,0,False
38,1510068,病院,愛媛県立子ども療育センター,120,True
38,3028085,病院,医療法人 慶尚会 恵康病院,60,True
38,3110081,病院,横山病院,36,True
38,3210162,病院,大三島中央病院,28,True
38,3210238,無床診療所,はかた外科胃腸科,0,False
38,3228164,病院,波方中央病院,37,True
38,3310111,有床診療所,池川内科・神経内科,7,True
38,3310202,無床診療所,中野クリニック,0,False
38,3328121,病院,愛媛十全医療学院附属病院,97,True
38,3328147,有床診療所,重信クリニック,19,True
38,3328196,無床診療所,辻井循環器科内科,0,False
38,3410010,無床診療所,みかわクリニック,0,False
38,3410069,病院,国民健康保険久万高原町立病院,60,True
38,3510272,病院,松前病院,56,True
38,3510355,有床診療所,武智ひ尿器科・内科,19,True
38,3528043,病院,医療法人光佑会 くろだ病院,153,False
38,3528084,病院,医療法人 誠志会 砥部病院,213,True
38,3610023,有床診療所,土居内科外科医院,19,True
38,3610205,病院,加戸病院,92,True
38,3710138,病院,三瓶病院,47,True
38,3710153,有床診療所,伊方町国民健康保険瀬戸診療所,19,True
38,3710211,無床診療所,門田医院,0,False
38,3810094,有床診療所,かどた医院,19,True
38,3910027,有床診療所,いわむらクリニック,19,True
38,3910274,病院,旭川荘南愛媛病院,132,True
38,3910365,病院,鬼北町立北宇和病院,99,True
38,4010009,病院,愛媛県立南宇和病院,199,True
38,4010074,病院,西本病院,38,True
38,4010132,病院,愛南町国保一本松病院,60,True
38,8010021,病院,独立行政法人国立病院機構 愛媛医療センター,324,True
38,8010047,病院,愛媛大学医学部附属病院,635,True
38,8010054,病院,独立行政法人国立病院機構四国がんセンター,321,True
39,0110265,病院,医療法人 三和会 国吉病院,106,True
39,0110380,病院,医療法人 岡村会 岡村病院,138,True
39,0110406,病院,社会医療法人 近森会 近森病院,489,True
39,0110414,病院,医療法人 尚志会 愛幸病院,226,False
39,0110547,病院,医療法人 須藤会 土佐病院,174,False
39,0110562,病院,医療法人 野並会 高知病院,124,True
39,0110810,病院,医療法人 さくらの里 だいいちリハビリテーション病院,180,True
39,0111016,病院,医療法人 高田会 高知記念病院,199,True
39,0111412,病院,医療法人 高潮会 潮江高橋病院,80,True
39,0111503,病院,医療法人 精華園 海辺の杜ホスピタル,359,False
39,0111669,病院,高知鏡川病院,271,False
39,0111958,病院,医療法人 互光会 長浜病院,50,True
39,0112238,病院,医療法人 川村会 川村病院,77,True
39,0112261,病院,医療法人 山口会 高知厚生病院,42,True
39,0112295,病院,医療法人 厚仁会 土佐田村病院,44,True
39,0112618,病院,医療法人 産研会 上町病院,92,True
39,0112667,病院,医療法人 緑風会 海里マリン病院,76,True
39,0112709,病院,医療法人 久会 図南病院,119,True
39,0112840,病院,医療法人 新松田会 愛宕病院,418,True
39,0113053,病院,特定医療法人 仁泉会 朝倉病院,108,True
39,0113129,病院,医療法人 伊野部会 高知整形・脳外科病院,102,True
39,0113483,病院,医療法人 厚愛会 高知城東病院,60,True
39,0113756,病院,独立行政法人地域医療機能推進機構高知西病院,146,True
39,0113764,病院,社会医療法人 仁生会 細木病院,428,True
39,0113830,病院,社会医療法人 仁生会 三愛病院,98,True
39,0114234,病院,医療法人 弘仁会 岡林病院,91,True
39,0114259,無床診療所,公益財団法人 高知県総合保健協会 中央健診センター,0,False
39,0114366,病院,医療法人 瑞洋会 田中整形外科病院,90,True
39,0114515,病院,医療法人 博愛会 横浜病院,180,True
39,0114861,病院,高知総合リハビリテーション病院,176,True
39,0114887,病院,高知医療生活協同組合 高知生協病院,114,True
39,0115561,有床診療所,医療法人 恕泉会 内田脳神経外科,19,True
39,0115728,有床診療所,青木脳神経外科形成外科,19,True
39,0115777,病院,医療法人 山村会 山村病院,33,True
39,0115801,無床診療所,医療法人 グリーンハウス クリニック グリーンハウス,0,False
39,0115975,有床診療所,医療法人 武生会 川村整形外科,19,True
39,0116247,病院,医療法人 みつる会 高知脳神経外科病院,46,True
39,0116353,有床診療所,医療法人 ハンズ高知 フレック クリニック,19,True
39,0116395,病院,医療法人 仁栄会 島津病院,69,True
39,0116403,有床診療所,福田心臓・消化器内科,16,True
39,0116635,病院,医療法人 共生会 下司病院,50,False
39,0116700,病院,医療法人 島本慈愛会 島本病院,120,True
39,0116809,病院,医療法人 治久会 もみのき病院,60,True
39,0116940,病院,医療法人 恭愛会 田村内科整形外科病院,70,True
39,0117070,無床診療所,吉村神経内科リハビリクリニック,0,False
39,0117294,無床診療所,梅ノ辻クリニック,0,False
39,0117302,病院,いずみの病院,238,True
39,0117526,病院,高知高須病院,63,True
39,0117625,病院,医療法人 杏林会 高知ハーモニーホスピタル,133,False
39,0117658,有床診療所,クリニックひろと,19,True
39,0117815,有床診療所,医療法人 成仁会 快聖クリニック,19,True
39,0117963,無床診療所,たむら内科クリニック,0,False
39,0118045,無床診療所,ながの内科クリニック,0,False
39,0118128,病院,高知県・高知市病院企業団立高知医療センター,612,True
39,0118540,病院,医療法人 永島会 永井病院,40,True
39,0118599,病院,リハビリテーション病院 すこやかな杜,60,True
39,0119282,病院,きんろう病院,101,True
39,0119340,病院,近森リハビリテーション病院,180,True
39,0119464,無床診療所,山下脳神経外科,0,False
39,0119472,病院,特定医療法人竹下会 竹下病院,76,True
39,0119597,病院,高知赤十字病院,402,True
39,0119753,無床診療所,駅前クリニック,0,False
39,0210511,有床診療所,室戸市立室戸診療所,19,True
39,0310014,病院,高知県立あき総合病院,270,True
39,0310329,病院,医療法人 瑞風会 森澤病院,72,True
39,0310527,無床診療所,医療法人 巧会 つつい脳神経外科,0,False
39,0410020,病院,医療法人清香会 北村病院,60,True
39,0410335,病院,医療法人つくし会 南国病院,162,True
39,0410517,病院,医療法人藤原会 藤原病院,117,True
39,0410632,病院,医療法人地塩会 南国中央病院,89,True
39,0410715,無床診療所,医療法人若草会 高田内科,0,False
39,0410913,病院,ＪＡ高知病院,154,True
39,0411002,無床診療所,きび診療所,0,False
39,0411143,無床診療所,脳外科・内科 高知東クリニック,0,False
39,0411150,病院,南国厚生病院,88,True
39,0510019,病院,土佐市立土佐市民病院,150,True
39,0510191,病院,医療法人白菊会 白菊園病院,187,True
39,0510308,病院,医療法人 広正会 井上病院,50,True
39,0510332,無床診療所,医療法人桔梗ケ丘会 橋本外科胃腸科内科,0,False
39,0610207,病院,医療法人 千博会 ネオリゾートちひろ病院,54,True
39,0610223,病院,医療法人 須崎会 高陵病院,129,True
39,0610231,病院,医療法人 南江会 一陽病院,216,False
39,0610462,病院,医療法人五月会 須崎くろしお病院,158,True
39,0610546,有床診療所,医療法人 仁栄会 島津クリニック,19,True
39,0610587,無床診療所,須崎医療クリニック,0,False
39,0710254,病院,医療法人慈恵会 中村病院,60,True
39,0710643,病院,医療法人和光会 木俵病院,42,True
39,0710676,無床診療所,医療法人四万十会 中村クリニック,0,False
39,0710866,病院,医療法人 森下会 森下病院,86,True
39,0710916,病院,四万十市国民健康保険 四万十市立市民病院,89,True
39,0710965,有床診療所,四万十市国民健康保険西土佐診療所,15,True
39,0711120,病院,竹本病院,131,True
39,0711203,有床診療所,医療法人 島津会 幡多クリニック,19,True
39,0711211,無床診療所,吉井クリニック,0,False
39,0810799,病院,医療法人 聖真会 渭南病院,105,True
39,0810872,病院,医療法人 たんぽぽ清悠会 松谷病院,54,True
39,0810948,病院,医療法人 次田会 足摺病院,31,True
39,0910169,病院,医療法人祥星会 聖ケ丘病院,211,True
39,0910219,病院,社会医療法人長生会 大井田病院,50,True
39,0910417,病院,医療法人互生会 筒井病院,56,True
39,0910532,病院,高知県立幡多けんみん病院,319,True
39,1010035,有床診療所,もえぎクリニック,19,True
39,1010126,病院,医療法人 公世会 野市中央病院,165,True
39,1110025,病院,医療法人 同仁会 同仁病院,252,True
39,1110207,病院,医療法人 豊秋会 香北病院,30,True
39,1110306,有床診療所,前田メディカルクリニック,19,True
39,1110330,無床診療所,さくら香美クリニック,0,False
39,2010620,病院,医療法人 おくら会 芸西病院,193,True
39,2010745,病院,医療法人 臼井会 田野病院,103,True
39,2210014,病院,本山町立国保嶺北中央病院,89,False
39,2210634,病院,医療法人 大博悠会 大杉中央病院,60,True
39,2310293,病院,医療法人十全会 早明浦病院,50,True
39,2410838,病院,医療法人 岡本会 さくら病院,60,True
39,2410861,病院,石川記念病院,104,False
39,2410952,病院,いの町立国民健康保険仁淀病院,60,True
39,2410994,無床診療所,仁淀川町国民健康保険大崎診療所,0,False
39,2510025,病院,佐川町立高北国民健康保険病院,98,True
39,2511015,病院,医療法人 山秀会 山﨑外科・整形外科病院,43,False
39,2511064,病院,医療法人 近藤会 清和病院,354,True
39,2511114,病院,医療法人 高幡会 大西病院,50,True
39,2511395,病院,くぼかわ病院,172,True
39,2511403,病院,医療法人 社団若鮎 北島病院,50,True
39,2511411,病院,医療法人前田会 前田病院,60,True
39,2511528,病院,梼原町立国民健康保険梼原病院,30,False
39,2511536,無床診療所,医療法人 窪川高橋会 高橋内科・呼吸器科・消化器科,0,False
39,2511627,無床診療所,石川ヘルスクリニック,0,False
39,2511791,有床診療所,四万十町国民健康保険大正診療所,19,True
39,2511833,無床診療所,中土佐町立大野見診療所,0,False
39,2610700,病院,大月町国民健康保険大月病院,25,True
39,2610833,無床診療所,佐賀診療所,0,False
39,8010012,病院,独立行政法人国立病院機構高知病院,424,True
39,8010525,病院,高知大学医学部附属病院,613,True
40,0210054,無床診療所,医療法人 松崎クリニック,0,False
40,0210195,無床診療所,一般財団法人西日本産業衛生会 福岡健診診療所,0,False
40,0210252,有床診療所,医療法人祥知会はこざき公園内科医院,10,True
40,0210310,病院,福岡和白病院,369,True
40,0210351,有床診療所,医療法人相生会ピーエスクリニック,19,True
40,0210393,病院,たたらリハビリテーション病院,199,True
40,0210427,無床診療所,医療法人 坂本脳神経クリニック,0,False
40,0210500,無床診療所,福岡和白ＰＥＴ画像診断クリニック,0,False
40,0210997,無床診療所,丸岡内科小児科クリニック,0,False
40,0211318,有床診療所,医療法人 髙野胃腸科医院,14,False
40,0211615,病院,金隈病院,395,True
40,0211698,病院,医療法人輝栄会 福岡輝栄会病院,259,True
40,0212274,病院,福岡市民病院,200,True
40,0212514,病院,雁の巣病院,293,True
40,0212597,無床診療所,福岡和白総合健診クリニック,0,False
40,0212605,無床診療所,医療法人 のむら内科・神経内科クリニック,0,False
40,0213157,病院,医療法人 互舎会 筥松病院,183,False
40,0213249,無床診療所,うちかど脳神経外科クリニック,0,False
40,0213355,病院,地方独立行政法人 福岡市立病院機構 福岡市立こども病院,239,True
40,0213546,無床診療所,うだ脳神経外科クリニック,0,False
40,0213876,病院,医療法人相生会 新吉塚病院,143,True
40,0213959,無床診療所,ゆう内科医院,0,False
40,0213967,無床診療所,かきの脳神経外科・内科クリニック,0,False
40,0214023,病院,やました甲状腺病院,38,True
40,0214080,無床診療所,よしむら脳神経外科・頭痛クリニック,0,False
40,0214296,無床診療所,かなみやクリニック,0,False
40,0214387,無床診療所,まえだ整形外科 博多ひざスポーツクリニック,0,False
40,0214643,無床診療所,医療法人愛友会 さくらクリニック,0,False
40,0214882,無床診療所,かしい駅前内科・脳神経クリニック,0,False
40,0215012,有床診療所,医療法人共仁会 福岡脊椎クリニック,19,True
40,0215053,無床診療所,がんこクリニック ららぽーと福岡,0,False
40,0215129,無床診療所,ふるがきＣＬＩＮＩＣ,0,False
40,0215293,無床診療所,おおはら脳神経クリニック,0,False
40,0215301,無床診療所,ブレインメディカルクリニック博多,0,False
40,0215319,無床診療所,ＵＮＢ住吉神社前クリニック,0,False
40,0215467,無床診療所,あきらめない頭痛クリニック,0,False
40,0215558,無床診療所,福岡画像診断クリニック МｅーＷｅｌｌ,0,False
40,0215566,有床診療所,松田耳鼻咽喉科,19,False
40,0215699,有床診療所,福岡山田外科,19,True
40,0316968,有床診療所,海の中道整形外科,19,True
40,0317446,有床診療所,医療法人 ながら医院,10,True
40,0317537,病院,友田病院,72,True
40,0317859,無床診療所,さかい内科・内視鏡クリニック,0,False
40,0317974,病院,医療法人 永野病院,60,True
40,0318618,病院,貝塚病院,199,True
40,0319095,病院,医療法人 古森病院,42,True
40,0319103,病院,社会医療法人 原三信病院,324,True
40,0319145,病院,さく病院,172,True
40,0319210,病院,国家公務員共済組合連合会 千早病院,175,True
40,0319251,病院,社会医療法人 原土井病院,386,True
40,0319269,病院,千鳥橋病院,350,True
40,0319293,病院,八木病院,127,True
40,0319426,病院,医療法人相生会 福岡みらい病院,418,True
40,0319491,病院,社会医療法人社団至誠会 木村病院,121,True
40,0319558,病院,医療法人 博腎会 博腎会病院,35,True
40,0319582,病院,東福岡和仁会病院,145,True
40,0319798,無床診療所,医療法人 誠仁会 籠田医院,0,True
40,0326827,病院,博多心臓血管病院,25,True
40,0329987,無床診療所,あんどうクリニック,0,False
40,0413013,病院,医療法人豊資会 加野病院,30,True
40,0413153,無床診療所,じんばやし整形外科リウマチ科医院,0,False
40,0413302,無床診療所,やひろ脳神経外科,0,False
40,0413328,病院,北九州若杉病院,237,True
40,0413401,無床診療所,たかさき脳神経外科クリニック,0,False
40,0419036,病院,医療法人 井上会 篠栗病院,260,True
40,0419101,病院,医療法人社団正信会 水戸病院,82,True
40,0419127,病院,社会保険 仲原病院,125,True
40,0419135,病院,福岡県こども療育センター新光園,30,True
40,0419184,病院,河野粕屋病院,225,True
40,0419200,病院,医療法人社団三誠会 ひまわり病院,36,True
40,0419226,病院,医療法人 社団 廣徳会 岡部病院,141,True
40,0419283,無床診療所,医療法人 三田医院,0,False
40,0419382,病院,泯江堂三野原病院,150,True
40,0419481,病院,栄光病院,178,True
40,0419499,病院,医療法人成雅会 泰平病院,99,True
40,0419556,病院,医療法人社団緑風会水戸病院,200,False
40,0419697,病院,福岡青洲会病院,213,True
40,0419747,病院,医療法人 みなみ 粕屋南病院,206,True
40,0419788,病院,うえの病院,36,True
40,0419804,無床診療所,青洲会クリニック,0,False
40,0419861,無床診療所,医療法人やまだ消化器科内科クリニック,0,False
40,0419879,無床診療所,森高クリニック,0,False
40,0429746,無床診療所,しろうず脳神経外科,0,False
40,0429779,無床診療所,医療法人ＭＥＤＩーＫ くどう内科,0,False
40,0429886,無床診療所,りょうこ内科・胃大腸内視鏡クリニック,0,False
40,0429910,無床診療所,おくだ脳神経外科クリニック,0,False
40,0429944,無床診療所,医療法人まえだ脳神経外科,0,False
40,0519140,病院,医療法人恵愛会 福間病院,490,False
40,0519165,病院,宗像水光会総合病院,300,True
40,0519199,病院,東福間病院,51,True
40,0519314,病院,医療法人静かな海の会 津屋崎中央病院,40,True
40,0519397,無床診療所,みやはらクリニック,0,False
40,0519413,病院,宮城病院,120,False
40,0611269,無床診療所,葉山クリニック,0,False
40,0611301,無床診療所,ひさだ脳神経外科,0,False
40,0611350,病院,森都病院,60,True
40,0611368,病院,北九州宗像中央病院,236,True
40,0619015,病院,医療法人 光風会 宗像病院,237,False
40,0619072,病院,宗像医師会病院,164,True
40,0619080,病院,摩利支病院,70,True
40,0619122,有床診療所,林外科・内科クリニック,19,True
40,0619155,病院,医療法人 庄正会 蜂須賀病院,96,True
40,0619247,病院,医療法人光洋会 赤間病院,86,True
40,0619437,無床診療所,おおしろ脳神経外科,0,False
40,0619502,病院,医療法人社団 益豊会 回生病院,231,False
40,0710293,無床診療所,かわくぼ脳神経外科,0,False
40,0719104,病院,医療法人社団 愛和会 古賀中央病院,60,True
40,0719112,病院,北九州古賀病院,474,True
40,0719138,無床診療所,医療法人社団 大岩外科医院,0,False
40,0719328,有床診療所,医療法人 植田脳神経外科医院,19,False
40,0719336,病院,福岡聖恵病院,398,True
40,1010024,病院,医療法人 輝松会 松尾内科病院,48,True
40,1010404,病院,佐田整形外科病院,45,True
40,1010495,病院,医療法人 南川整形外科病院,117,True
40,1010537,有床診療所,医療法人 脳神経外科クリニック高木,19,True
40,1010735,病院,医療法人佐田厚生会 佐田病院,130,True
40,1011113,病院,福西会南病院,110,True
40,1011204,病院,医療法人社団 朝菊会 昭和病院,141,True
40,1011337,病院,福岡豊栄会病院,119,True
40,1011923,無床診療所,医療法人 横山内科医院,0,False
40,1012178,病院,村上華林堂病院,160,True
40,1012269,病院,平尾病院,72,True
40,1012277,病院,医療法人 原信会 原口病院循環器科内科,48,True
40,1012749,有床診療所,医療法人 海洋会 あおいクリニック,19,True
40,1012905,病院,秋本病院,50,True
40,1013051,病院,及川病院,36,True
40,1013069,有床診療所,石西整形外科医院,19,True
40,1014638,無床診療所,森口脳神経外科クリニック,0,False
40,1014752,病院,医療法人 敬天会 武田病院,118,True
40,1014851,病院,医療法人社団瑞月会 福岡みつき病院,60,False
40,1015031,病院,福岡山王病院,199,True
40,1015387,無床診療所,医療法人 たぐち脳神経外科クリニック,0,False
40,1015635,無床診療所,医療法人髙橋脳神経外科,0,False
40,1015718,無床診療所,医療法人稲村脳神経外科クリニック,0,False
40,1015726,病院,医療法人三裕会 ひなた小田部病院,62,False
40,1016468,有床診療所,医療法人恵臣会 吉村内科,19,False
40,1016807,無床診療所,ウェルネス天神クリニック,0,False
40,1016880,無床診療所,医療法人 啓林堂クリニック,0,False
40,1016989,有床診療所,医療法人 高森整形外科・内科,19,True
40,1017003,無床診療所,西南泌尿器科クリニック,0,True
40,1017060,病院,医療法人社団 益豊会 今宿病院,168,False
40,1017151,無床診療所,福岡記念ＰＥＴ・健診センター,0,False
40,1017722,無床診療所,社会福祉法人寿福祉会 福浜中央クリニック,0,False
40,1017730,無床診療所,うえき医院,0,False
40,1018258,無床診療所,福岡リハ整形外科クリニック,0,False
40,1018399,無床診療所,医療法人 九州画像診断クリニック,0,False
40,1018522,無床診療所,福岡医療クリニック,0,False
40,1018530,無床診療所,医療法人かわもと胃腸内科クリニック,0,False
40,1018845,病院,川添記念病院,300,False
40,1019082,有床診療所,医療法人 盛和会 神代医院,19,True
40,1019298,病院,聖峰会マリン病院,85,True
40,1019355,有床診療所,黒田整形外科医院,19,True
40,1019561,有床診療所,医療法人三聖会 岸田内科医院,19,True
40,1022052,無床診療所,フカガワクリニック,0,False
40,1022136,無床診療所,天神総合クリニック,0,False
40,1022235,病院,医療法人福岡桜十字 桜十字福岡病院,199,True
40,1022466,有床診療所,医療法人萱島外科,12,True
40,1022532,無床診療所,大濠パーククリニック,0,False
40,1023274,無床診療所,藤崎メディカルクリニック,0,False
40,1023365,病院,百年橋リハビリテーション病院,98,True
40,1023589,無床診療所,熊手脳神経外科クリニック,0,False
40,1023845,無床診療所,はしぐち脳神経クリニック,0,False
