pref_code,facility_id,facility_name_map,name,ct,mri,ct64,ct16_63,ct_under16,mri3t,mri15_3,mri_under15,latest,update,ctannual,mriannual,annualstatus
41,9811042,独立行政法人地域医療機能推進機構 佐賀中部病院,独立行政法人地域医療機能推進機構佐賀中部病院,1,1,1,0,0,0,1,0,,,,,
41,1011344,ふじおか病院,医療法人大和正信会ふじおか病院,1,0,0,0,1,0,0,0,,,,,
41,0410620,医療法人 剛友会 諸隈病院,医療法人剛友会諸隈病院,1,0,0,1,0,0,0,0,,,,,
41,0115872,医療法人社団 敬愛会 佐賀記念病院,医療法人社団敬愛会佐賀記念病院,1,1,1,0,0,0,1,0,,,,,
41,9910018,独立行政法人国立病院機構 佐賀病院,独立行政法人国立病院機構佐賀病院,2,1,2,0,0,0,1,0,,,,,
41,0114925,医療法人 春陽会 上村病院,医療法人春陽会上村病院,1,1,1,0,0,0,1,0,,,,,
41,0117183,なゆたの森病院,なゆたの森病院,1,1,1,0,0,1,0,0,,,,,
41,9811349,佐賀県医療センター好生館,佐賀県医療センター好生館,4,2,3,1,0,1,1,0,,,21739.0,7385.0,VERIFIED_NUMERIC
41,0115799,島田病院,医療法人長生会島田病院,1,0,0,1,0,0,0,0,,,,,
41,0115179,サンテ溝上病院,医療法人同愛会サンテ溝上病院,1,1,0,1,0,0,1,0,,,,,
41,1011096,もろどみ中央病院,医療法人社団杠葉会もろどみ中央病院,1,1,0,1,0,0,1,0,,,,,
41,0117571,福田脳神経外科病院,福田脳神経外科病院,1,1,0,1,0,0,1,0,,,,,
41,0113067,医療法人 聖医会 藤川病院,医療法人聖医会 藤川病院,1,0,0,1,0,0,0,0,,,,,
41,0115385,医療法人 仁和会 小池病院,医療法人仁和会小池病院,1,0,1,0,0,0,0,0,,,,,
41,0111392,諸隈病院,医療法人 諸隈病院,1,0,0,1,0,0,0,0,,,,,
41,1311256,江口病院,江口病院,1,0,1,0,0,0,0,0,,,,,
41,1311199,医療法人 ひらまつ病院,医療法人ひらまつ病院,1,1,1,0,0,0,1,0,,,,,
41,2010139,医療法人啓仁会 橋本病院,医療法人啓仁会橋本病院,1,1,1,0,0,0,0,1,,,,,
41,1110963,医療法人 久和会 和田記念病院,医療法人久和会和田記念病院,1,0,0,1,0,0,0,0,,,,,
41,2010154,医療法人社団 啓祐会 神埼病院,医療法人社団啓祐会神埼病院,1,0,0,1,0,0,0,0,,,,,
41,9910042,独立行政法人国立病院機構 肥前精神医療センター,独立行政法人国立病院機構肥前精神医療センター,1,1,1,0,0,0,1,0,,,,,
41,0311935,やよいがおか鹿毛病院,やよいがおか鹿毛病院,1,1,1,0,0,0,1,0,,,,,
41,0311067,松岡病院,松岡病院,1,0,0,1,0,0,0,0,,,,,
41,0311943,医療法人 啓心会 啓心会病院,医療法人啓心会啓心会病院,1,1,1,0,0,1,0,0,,,,,
41,0312370,医療法人 仁徳会 今村病院,医療法人仁徳会 今村病院,1,0,0,1,0,0,0,0,,,,,
41,0312198,すむのさと髙尾病院,医療法人好古堂すむのさと髙尾病院,1,0,0,1,0,0,0,0,,,,,
41,0311331,今村病院,医療法人社団如水会 今村病院,2,1,2,0,0,1,0,0,,,,,
41,1210722,きやま髙尾病院,医療法人好古堂きやま髙尾病院,1,0,0,1,0,0,0,0,,,,,
41,1210920,医療法人 三樹会 三樹病院,医療法人三樹会 三樹病院,1,0,0,1,0,0,0,0,,,,,
41,9910034,独立行政法人国立病院機構 東佐賀病院,独立行政法人国立病院機構東佐賀病院,1,1,1,0,0,0,1,0,,,,,
41,1210441,大島病院,大島病院,1,1,0,1,0,1,0,0,,,,,
41,1411494,医療法人 尚誠会 冬野病院,医療法人 尚誠会 冬野病院,1,0,0,1,0,0,0,0,,,,,
41,9811182,唐津市民病院きたはた,唐津市民病院きたはた,1,0,0,1,0,0,0,0,,,,,
41,0212505,唐津東松浦医師会医療センター,唐津東松浦医師会医療センター,1,1,1,0,0,0,1,0,,,,,
41,1411510,医療法人 至誠堂 宇都宮病院,宇都宮病院,1,0,0,1,0,0,0,0,,,,,
41,0212380,医療法人 修腎会 藤﨑病院,医療法人修腎会藤﨑病院,1,0,0,1,0,0,0,0,,,,,
41,0212349,医療法人 平川病院,医療法人平川病院,1,0,0,1,0,0,0,0,,,,,
41,9811356,唐津赤十字病院,唐津赤十字病院,3,2,2,1,0,1,1,0,,,,,
41,0212810,医療法人 賛健会 城内病院,医療法人賛健会城内病院,1,1,0,1,0,0,0,1,,,,,
41,0212075,唐津第一病院,医療法人社団芳香会唐津第一病院,1,0,0,1,0,0,0,0,,,,,
41,0211978,河畔病院,河畔病院,1,1,1,0,0,0,1,0,,,,,
41,0511799,前田病院,医療法人幸善会前田病院,1,1,0,1,0,0,0,1,,,,,
41,0511773,山元記念病院,社会医療法人謙仁会山元記念病院,1,1,1,0,0,0,1,0,,,,,
41,0512045,隅田医院,医療法人精仁会隅田医院,1,0,0,1,0,0,0,0,,,,,
41,0511369,山口病院,山口病院,1,0,0,1,0,0,0,0,,,,,
41,0511344,小島病院,小島病院,1,0,0,1,0,0,0,0,,,,,
41,0511732,西田病院,医療法人光仁会西田病院,1,1,1,0,0,0,1,0,,,,,
41,9811315,伊万里有田共立病院,伊万里有田共立病院,2,2,2,0,0,0,2,0,,,,,
41,0611284,新武雄病院,新武雄病院,1,2,1,0,0,1,1,0,,,,,
41,0710052,祐愛会 織田病院,社会医療法人祐愛会織田病院,1,1,1,0,0,0,1,0,,,,,
41,0710698,医療法人 犬塚病院,医療法人犬塚病院,1,0,0,1,0,0,0,0,,,,,
41,0710805,医療法人 天心堂 志田病院,医療法人天心堂志田病院,1,0,0,1,0,0,0,0,,,,,
41,0710920,医療法人誠晴會 ふきあげ納富病院,医療法人誠晴會ふきあげ納富病院,1,0,0,1,0,0,0,0,,,,,
41,1710481,嬉野温泉病院,嬉野温泉病院,1,1,0,1,0,0,1,0,,,,,
41,1710572,医療法人 陽明会 樋口病院,医療法人陽明会樋口病院,1,1,0,1,0,0,1,0,,,,,
41,9910075,独立行政法人国立病院機構 嬉野医療センター,独立行政法人国立病院機構嬉野医療センター,2,1,2,0,0,0,1,0,,,,,
41,1611325,順天堂病院,医療法人順天堂順天堂病院,1,0,1,0,0,0,0,0,,,,,
41,1610392,医療法人 敬天堂 古賀病院,古賀病院,1,0,0,1,0,0,0,0,,,,,
41,1611382,医療法人 武岡病院,医療法人武岡病院,1,0,0,1,0,0,0,0,,,,,
41,1610954,白石共立病院,白石共立病院,1,1,1,0,0,0,1,0,,,,,
41,1611671,祐愛会高島病院,社会医療法人祐愛会高島病院,1,0,0,1,0,0,0,0,,,,,
41,1610061,医療法人 醇和会 有島病院,有島病院,1,0,0,1,0,0,0,0,,,,,
41,9811265,町立太良病院,町立太良病院,1,1,1,0,0,0,0,1,,,,,
42,8111047,社会福祉法人十善会 十善会病院,社会福祉法人十善会　十善会病院,1,1,1,0,0,0,1,0,,,,,
42,1124310,医療法人徳洲会 長崎北徳洲会病院,医療法人徳洲会　長崎北徳洲会病院,1,1,1,0,0,0,1,0,,,,,
42,0122034,長崎掖済会病院,長崎掖済会病院,1,1,1,0,0,0,1,0,,,,,
42,0167781,重工記念長崎病院,重工記念長崎病院,1,1,1,0,0,1,0,0,,,,,
42,8010132,長崎大学病院,長崎大学病院,6,4,5,0,0,3,1,0,,,34496.0,11769.0,VERIFIED_NUMERIC
42,0114510,社会医療法人 春回会 井上病院,社会医療法人春回会　井上病院,2,1,2,0,0,0,1,0,,,,,
42,0125458,一般社団法人是真会 長崎リハビリテーション病院,一般社団法人是真会　長崎リハビリテーション病院,1,0,0,1,0,0,0,0,,,,,
42,0128718,医療法人 光晴会病院,医療法人　光晴会病院,1,0,1,0,0,0,0,0,,,,,
42,0128684,医療法人稲仁会 三原台病院,医療法人稲仁会　三原台病院,1,1,0,1,0,0,1,0,,,,,
42,0118214,社会医療法人 長崎記念病院,長崎記念病院,1,1,1,0,0,0,1,0,,,,,
42,0163566,医療法人緑風会 長崎みどり病院,医療法人緑風会　長崎みどり病院,1,0,1,0,0,0,0,0,,,,,
42,0120285,医療法人慈恵会 小江原中央病院,小江原中央病院,1,0,0,1,0,0,0,0,,,,,
42,8010058,独立行政法人国立病院機構 長崎病院,独立行政法人国立病院機構　長崎病院,1,1,0,1,0,0,1,0,,,,,
42,0162659,医療法人恵会 光風台病院,医療法人恵会　光風台病院,1,0,0,1,0,0,0,0,,,,,
42,0115954,聖フランシスコ病院,宗教法人聖フランシスコ病院会　聖フランシスコ病院,1,1,1,0,0,0,1,0,,,,,
42,0119634,社会医療法人健友会 上戸町病院,社会医療法人健友会　上戸町病院,1,1,1,0,0,0,0,1,,,,,
42,8113308,社会福祉法人恩賜財団済生会支部 済生会長崎病院,社会福祉法人恩賜財団済生会支部済生会長崎病院,2,1,2,0,0,0,1,0,,,,,
42,1123239,長崎友愛病院,長崎友愛病院,1,0,0,1,0,0,0,0,,,,,
42,8113241,日本赤十字社 長崎原爆病院,日本赤十字社長崎原爆病院,2,1,1,1,0,1,0,0,,,,,
42,1123312,医療法人外海弘仁会 日浦病院,医療法人外海弘仁会　日浦病院,1,1,0,1,0,0,1,0,,,,,
42,0129575,医療法人昭和会 昭和会病院,医療法人昭和会　昭和会病院,1,1,1,0,0,0,1,0,,,,,
42,0150431,医療法人厚生会 虹が丘病院,医療法人厚生会　虹が丘病院,1,0,0,1,0,0,0,0,,,,,
42,0167047,ニュー琴海病院,ニュー琴海病院,1,1,0,1,0,0,1,0,,,,,
42,0163889,医療法人健正会 大久保病院,医療法人健正会　大久保病院,1,0,1,0,0,0,0,0,,,,,
42,0128155,医療法人和仁会 和仁会病院,医療法人和仁会　和仁会病院,1,1,0,1,0,0,1,0,,,,,
42,0167542,出島病院,出島病院,1,0,0,0,1,0,0,0,,,,,
42,0160521,医療法人衆和会 長崎腎病院,医療法人衆和会　長崎腎病院,1,0,1,0,0,0,0,0,,,,,
42,0123164,医療法人保善会 田上病院,医療法人保善会　田上病院,1,1,1,0,0,0,1,0,,,,,
42,1123429,医療法人常葉会 長与病院,医療法人常葉会　長与病院,1,0,0,1,0,0,0,0,,,,,
42,1122728,医療法人平成会 女の都病院,医療法人 平成会 女の都病院,1,0,0,1,0,0,0,0,,,,,
42,1112026,医療法人光善会 長崎百合野病院,長崎百合野病院,1,1,1,0,0,0,1,0,,,,,
42,1121936,医療法人啓正会 清水病院,清水病院,2,1,2,0,0,0,1,0,,,,,
42,1123965,社会医療法人春回会 長崎北病院,長崎北病院,2,1,0,1,0,1,0,0,,,,,
42,0225985,サン・レモ リハビリ病院,サン・レモ リハビリ病院,1,0,0,1,0,0,0,0,,,,,
42,0221927,医療法人雄人会 三川内病院,三川内病院,1,0,1,0,0,0,0,0,,,,,
42,0222271,医療法人是心会 久保内科病院,医療法人是心会　久保内科病院,1,0,0,1,0,0,0,0,,,,,
42,8110031,国家公務員共済組合連合会 佐世保共済病院,国家公務員共済組合連合会　佐世保共済病院,1,2,1,0,0,0,2,0,,,,,
42,0225613,医療法人光省会 福田外科病院,医療法人光省会　福田外科病院,1,1,1,0,0,0,1,0,,,,,
42,8124230,地方独立行政法人 北松中央病院,地方独立行政法人　北松中央病院,1,1,1,0,0,0,1,0,,,,,
42,8124677,佐世保市総合医療センター,佐世保市総合医療センター,4,2,4,0,0,1,1,0,,,,,
42,8110015,独立行政法人労働者健康安全機構 長崎労災病院,独立行政法人労働者健康安全機構　長崎労災病院,1,2,1,0,0,1,1,0,,,,,
42,0211340,特定医療法人雄博会 千住病院,特定医療法人雄博会 千住病院,1,0,1,0,0,0,0,0,,,,,
42,0227031,医療法人アリス会 京町病院,医療法人アリス会　京町病院,2,0,0,1,0,0,0,0,,,,,
42,0210243,社会医療法人財団 白十字会 燿光リハビリテーション病院,燿光リハビリテーション病院,1,0,1,0,0,0,0,0,,,,,
42,0225001,医療法人誠愛会 佐世保記念病院,佐世保記念病院,1,0,1,0,0,0,0,0,,,,,
42,0226892,医療法人 わかば会 俵町浜野病院,医療法人わかば会　俵町浜野病院,1,0,1,0,0,0,0,0,,,,,
42,1521184,医療法人十全会 潜竜徳田循環器科内科整形外科病院,医療法人十全会　潜竜徳田循環器科内科整形外科病院,1,0,0,1,0,0,0,0,,,,,
42,0226249,社会医療法人財団 白十字会 佐世保中央病院,社会医療法人財団白十字会佐世保中央病院,3,2,1,1,0,1,1,0,,,,,
42,8123604,国民健康保険平戸市民病院,国民健康保険平戸市民病院,1,1,1,0,0,0,1,0,,,,,
42,1521366,医療法人裕光会 谷川病院,医療法人裕光会　谷川病院,1,0,1,0,0,0,0,0,,,,,
42,1511458,青洲会病院,青洲会病院,1,1,1,0,0,0,1,0,,,,,
42,0720324,医療法人 医理会 柿添病院,柿添病院,1,1,1,0,0,0,0,1,,,,,
42,8124305,平戸市立生月病院,平戸市立生月病院,1,0,0,1,0,0,0,0,,,,,
42,0820447,医療法人長愛会 菊地病院,医療法人長愛会　菊地病院,1,0,0,1,0,0,0,0,,,,,
42,1320520,医療法人二輝会 佐藤病院,医療法人二輝会 佐藤病院,1,0,0,1,0,0,0,0,,,,,
42,0421113,医療法人和光会 恵寿病院,医療法人和光会　恵寿病院,1,0,0,1,0,0,0,0,,,,,
42,8110379,長崎県立こども医療福祉センター,長崎県立こども医療福祉センター,1,0,0,1,0,0,0,0,,,,,
42,0412104,医療法人祥仁会 西諫早病院,医療法人祥仁会　西諫早病院,1,1,0,1,0,0,1,0,,,,,
42,8111393,独立行政法人地域医療機能推進機構 諫早総合病院,独立行政法人地域医療機能推進機構　諫早総合病院,4,2,2,2,0,1,1,0,,,,,
42,8124248,日本赤十字社 長崎原爆諫早病院,日本赤十字社長崎原爆諫早病院,1,1,1,0,0,0,1,0,,,,,
42,0423275,山﨑病院,山﨑病院,1,0,0,1,0,0,0,0,,,,,
42,1122355,医療法人社団淳生会 慈恵病院,医療法人社団淳生会　慈恵病院,1,0,1,0,0,0,0,0,,,,,
42,0411619,社会医療法人三佼会 宮崎病院,社会医療法人三佼会　宮崎病院,1,1,1,0,0,0,1,0,,,,,
42,0422004,医療法人社団尚整会 菅整形外科病院,医療法人社団尚整会　菅整形外科病院,1,1,0,1,0,0,1,0,,,,,
42,0411056,諫早記念病院,諫早記念病院,1,1,1,0,0,0,1,0,,,,,
42,1320397,医療法人社団大塚会 唐比病院,医療法人社団大塚会　唐比病院,1,0,0,0,0,0,0,0,,,,,
42,8113035,市立大村市民病院,市立大村市民病院,1,1,1,0,0,0,1,0,,,,,
42,8010066,独立行政法人国立病院機構 長崎医療センター,独立行政法人国立病院機構　長崎医療センター,5,2,4,1,0,1,1,0,,,20701.0,7479.0,VERIFIED_NUMERIC
42,0511012,医療法人慧明会 貞松病院,医療法人慧明会　貞松病院,1,1,0,1,0,0,1,0,,,,,
42,0511079,中澤病院,中澤病院,1,0,0,1,0,0,0,0,,,,,
42,0521466,医療法人仁寿会 南野病院,南野病院,1,0,0,1,0,0,0,0,,,,,
42,8010165,独立行政法人国立病院機構 長崎川棚医療センター,独立行政法人国立病院機構　長崎川棚医療センター,2,1,1,0,1,0,1,0,,,,,
42,1210697,波佐見病院,波佐見病院,1,0,0,0,1,0,0,0,,,,,
42,0321123,医療法人社団威光会 松岡病院,医療法人社団威光会　松岡病院,1,1,0,1,0,0,1,0,,,,,
42,8124529,長崎県島原病院,長崎県島原病院,2,2,1,1,0,1,1,0,,,,,
42,0320802,医療法人社団東洋会 池田病院,池田病院,1,0,1,0,0,0,0,0,,,,,
42,0320489,新生病院,新生病院,1,0,0,0,1,0,0,0,,,,,
42,1422045,医療法人有隣会 貴田神経内科・呼吸器科・内科病院,医療法人有隣会　貴田神経内科・呼吸器科・内科病院,1,1,0,0,1,0,1,0,,,,,
42,0320398,医療法人済家会 柴田長庚堂病院,柴田長庚堂病院,1,1,0,1,0,0,1,0,,,,,
42,1421484,医療法人伴帥会 愛野記念病院,愛野記念病院,1,2,1,0,0,0,2,0,,,,,
42,8123695,公立小浜温泉病院,公立小浜温泉病院,1,1,1,0,0,0,1,0,,,,,
42,1421963,医療法人栄和会 泉川病院,泉川病院,1,1,1,0,0,0,1,0,,,,,
42,1422102,医療法人 南風会 浦上病院,医療法人南風会　浦上病院,1,0,0,0,1,0,0,0,,,,,
42,1420080,医療法人 博愛会 哲翁病院,哲翁病院,1,0,0,1,0,0,0,0,,,,,
42,1422227,医療法人弘池会 口之津病院,医療法人　弘池会　口之津病院,1,1,0,0,1,0,0,1,,,,,
42,8124446,長崎県富江病院,長崎県富江病院,1,0,0,1,0,0,0,0,,,,,
42,0620672,医療法人社団厚善会 郡家病院,医療法人社団厚善会　郡家病院,1,0,0,0,0,0,0,0,,,,,
42,0620524,聖マリア病院,聖マリア病院,1,0,0,1,0,0,0,0,,,,,
42,8124487,長崎県五島中央病院,長崎県五島中央病院,2,1,2,0,0,0,1,0,,,,,
42,8124438,長崎県上五島病院,長崎県上五島病院,1,1,1,0,0,0,1,0,,,,,
42,8124636,長崎県壱岐病院,長崎県壱岐病院,1,1,1,0,0,0,1,0,,,,,
42,1720430,社会医療法人玄州会 光武内科循環器科病院,光武内科循環器科病院,1,1,1,0,0,0,1,0,,,,,
42,1720356,医療法人（社団）協生会 品川病院,品川病院,1,0,0,0,1,0,0,0,,,,,
42,8124495,長崎県上対馬病院,長崎県上対馬病院,1,0,1,0,0,0,0,0,,,,,
42,8124651,長崎県対馬病院,長崎県対馬病院,2,1,2,0,0,0,1,0,,,,,
42,0228039,佐世保国際通り病院,佐世保国際通り病院,1,0,1,0,0,0,0,0,,,,,
42,8124727,独立行政法人地域医療機能推進機構 松浦中央病院,独立行政法人地域医療機能推進機構　松浦中央病院,1,1,1,0,0,0,1,0,,,,,
43,0125770,熊本泌尿器科病院,熊本泌尿器科病院,1,0,0,1,0,0,0,0,,,,,
43,0128691,熊本脳神経外科病院,熊本脳神経外科病院,1,1,1,0,0,1,0,0,,,,,
43,0118080,水前寺とうや病院,水前寺とうや病院,1,0,1,0,0,0,0,0,,,,,
43,0116431,杉村病院,杉村病院,1,2,1,0,0,1,1,0,,,,,
43,0123197,くまもと乳腺外科病院,くまもと乳腺外科病院,1,0,1,0,0,0,0,0,,,,,
43,0123478,帯山中央病院,帯山中央病院,1,0,0,1,0,0,0,0,,,,,
43,7110460,大腸肛門病センター高野病院,大腸肛門病センター高野病院,1,0,1,0,0,0,0,0,,,,,
43,0125804,田上心臓リハビリテーション病院,田上心臓リハビリテーション病院,1,0,0,1,0,0,0,0,,,,,
43,0127925,十善病院,十善病院,1,0,1,0,0,0,0,0,,,,,
43,7110130,熊本託麻台リハビリテーション病院,熊本託麻台リハビリテーション病院,1,1,1,0,0,0,1,0,,,,,
43,0119328,熊本市医師会熊本地域医療センター,一般社団法人 熊本市医師会 熊本地域医療センター,2,2,2,0,0,1,1,0,,,,,
43,0116308,熊本内科病院,熊本内科病院,1,1,0,1,0,0,0,1,,,,,
43,7110718,熊本整形外科病院,熊本整形外科病院,1,2,1,0,0,1,1,0,,,,,
43,0126083,表参道 吉田病院,表参道吉田病院,1,0,1,0,0,0,0,0,,,,,
43,0116274,くわみず病院,くわみず病院,1,0,1,0,0,0,0,0,,,,,
43,8110501,独立行政法人国立病院機構熊本医療センター,独立行政法人国立病院機構熊本医療センター,3,2,3,0,0,1,1,0,,,,,
43,0128006,伊東歯科口腔病院,伊東歯科口腔病院,1,0,0,0,0,0,0,0,,,,,
43,8111269,熊本大学病院,熊本大学病院,6,4,3,0,0,4,0,0,,,23771.0,9296.0,VERIFIED_NUMERIC
43,7110445,くまもと森都総合病院,くまもと森都総合病院,1,1,0,1,0,1,0,0,,,,,
43,0116282,江南病院,江南病院,1,1,1,0,0,0,1,0,,,,,
43,0123668,陣内病院,陣内病院,1,1,1,0,0,0,1,0,,,,,
43,0116704,九州記念病院,九州記念病院,1,1,1,0,0,0,1,0,,,,,
43,0122223,川野病院,川野病院,1,0,0,1,0,0,0,0,,,,,
43,0119104,成尾整形外科病院,成尾整形外科病院,1,1,1,0,0,0,1,0,,,,,
43,8210079,熊本赤十字病院,熊本赤十字病院,4,3,4,0,0,1,2,0,,,25448.0,9223.0,VERIFIED_NUMERIC
43,0120656,比企病院,比企病院,2,0,0,2,0,0,0,0,,,,,
43,0122496,鶴田病院,鶴田病院,1,0,1,0,0,0,0,0,,,,,
43,0127651,保田窪整形外科病院,医療法人保田窪会 保田窪整形外科病院,1,1,0,1,0,0,1,0,,,,,
43,8210327,熊本市立熊本市民病院,熊本市立熊本市民病院,3,2,2,1,0,1,1,0,,,,,
43,0120730,医療法人財団聖十字会 西日本病院,西日本病院,1,1,1,0,0,1,0,0,,,,,
43,0118338,くまもと在宅支援病院,くまもと在宅支援病院,1,0,0,1,0,0,0,0,,,,,
43,0124617,本庄内科病院,本庄内科病院,1,0,0,1,0,0,0,0,,,,,
43,0125044,くまもと成仁病院,くまもと成仁病院,1,0,0,1,0,0,0,0,,,,,
43,0117108,医療法人金澤会 青磁野リハビリテーション病院,医療法人金澤会 青磁野リハビリテーション病院,1,1,1,0,0,0,1,0,,,,,
43,0122553,山口病院,山口病院,1,0,0,0,0,0,0,0,,,,,
43,7410084,にしくまもと病院,医療法人 相生会 にしくまもと病院,1,1,1,0,0,0,1,0,,,,,
43,0117280,桜十字病院,桜十字病院,1,1,1,0,0,0,1,0,,,,,
43,0128196,ひかりテラス病院,ひかりテラス病院,1,0,0,1,0,0,0,0,,,,,
43,0116399,熊本第一病院,熊本第一病院,1,0,0,1,0,0,0,0,,,,,
43,0119625,御幸病院,御幸病院,1,0,1,0,0,0,0,0,,,,,
43,0128188,小林病院,小林病院,1,0,0,1,0,0,0,0,,,,,
43,8210723,熊本中央病院,熊本中央病院,2,2,2,0,0,1,1,0,,,,,
43,0128915,平成とうや病院,平成とうや病院,1,0,0,1,0,0,0,0,,,,,
43,0128170,くまもと南部広域病院,くまもと南部広域病院,1,1,1,0,0,0,1,0,,,,,
43,0121373,あきた病院,あきた病院,1,0,0,1,0,0,0,0,,,,,
43,8211911,済生会熊本病院,済生会熊本病院,6,4,6,0,0,2,2,0,,,40149.0,9706.0,VERIFIED_NUMERIC
43,0114949,東病院,医療法人東陽会 東病院,1,0,0,1,0,0,0,0,,,,,
43,7410027,医療法人 憲和会 南部中央病院,医療法人 憲和会 南部中央病院,1,1,0,1,0,0,0,1,,,,,
43,7310144,上代成城病院,上代成城病院,1,0,0,1,0,0,0,0,,,,,
43,0119872,医療法人 朝日野会 朝日野総合病院,朝日野総合病院,2,1,2,0,0,0,1,0,,,,,
43,0121480,寺尾病院,寺尾病院,1,1,1,0,0,0,1,0,,,,,
43,0121472,菊南病院,菊南病院,1,0,0,1,0,0,0,0,,,,,
43,8212349,熊本市立植木病院,熊本市立植木病院,1,1,1,0,0,0,1,0,,,,,
43,0125341,北部病院,北部病院,1,0,0,1,0,0,0,0,,,,,
43,0118528,くまもと成城病院,くまもと成城病院,1,0,1,0,0,0,0,0,,,,,
43,0119468,熊本機能病院,熊本機能病院,1,2,1,0,0,1,1,0,,,,,
43,8110485,独立行政法人国立病院機構熊本南病院,独立行政法人国立病院機構熊本南病院,1,1,1,0,0,0,1,0,,,,,
43,1410197,宇城総合病院,宇城総合病院,1,1,0,1,0,0,1,0,,,,,
43,1410627,桜十字熊本宇城病院,桜十字熊本宇城病院,1,0,0,1,0,0,0,0,,,,,
43,8210962,熊本県こども総合療育センター,熊本県こども総合療育センター,1,0,0,1,0,0,0,0,,,,,
43,1410478,あおば病院,あおば病院,1,0,0,1,0,0,0,0,,,,,
43,8212331,済生会みすみ病院,済生会みすみ病院,1,1,1,0,0,0,1,0,,,,,
43,2311220,くまもと温石病院,くまもと温石病院,1,0,0,1,0,0,0,0,,,,,
43,2311774,間部病院,間部病院,1,0,0,1,0,0,0,0,,,,,
43,0410859,荒尾中央病院,荒尾中央病院,1,0,0,1,0,0,0,0,,,,,
43,8210533,荒尾市立 有明医療センター,荒尾市立有明医療センター,2,1,2,0,0,0,1,0,,,,,
43,0410651,新生翠病院,新生翠病院,1,0,1,0,0,0,0,0,,,,,
43,1810222,医療法人 悠紀会病院,医療法人悠紀会病院,1,0,1,0,0,0,0,0,,,,,
43,2410873,有明成仁病院,有明成仁病院,1,0,0,1,0,0,0,0,,,,,
43,8210046,国民健康保険和水町立病院,国民健康保険 和水町立病院,1,0,1,0,0,0,0,0,,,,,
43,1310181,山鹿温泉リハビリテーション病院,山鹿温泉リハビリテーション病院,1,1,0,1,0,0,0,1,,,,,
43,1310017,山鹿中央病院,山鹿中央病院,1,1,1,0,0,0,1,0,,,,,
43,1310298,三森循環器科・呼吸器科病院,三森循環器科・呼吸器科病院,1,0,0,1,0,0,0,0,,,,,
43,8210095,山鹿市民医療センター,山鹿市民医療センター,1,1,1,0,0,0,1,0,,,,,
43,1310041,保利病院,保利病院,1,1,0,1,0,0,1,0,,,,,
43,1610317,岸病院,岸病院,1,0,0,1,0,0,0,0,,,,,
43,1610432,川口病院,川口病院,1,0,0,1,0,0,0,0,,,,,
43,1610069,菊池郡市医師会立病院,菊池郡市医師会立病院,1,1,1,0,0,1,0,0,,,,,
43,1610044,菊池中央病院,菊池中央病院,1,0,0,1,0,0,0,0,,,,,
43,8112291,国立療養所菊池恵楓園,国立療養所菊池恵楓園,1,0,0,1,0,0,0,0,,,,,
43,8110477,独立行政法人国立病院機構熊本再春医療センター,独立行政法人国立病院機構熊本再春医療センター,1,1,1,0,0,0,1,0,,,,,
43,8112143,独立行政法人国立病院機構菊池病院,独立行政法人国立病院機構菊池病院,1,1,0,1,0,0,1,0,,,,,
43,1910196,合志第一病院,合志第一病院,1,0,0,1,0,0,0,0,,,,,
43,2611736,阿梨花病院大津,阿梨花病院大津,1,0,0,1,0,0,0,0,,,,,
43,2611496,熊本セントラル病院,熊本セントラル病院,1,1,1,0,0,1,0,0,,,,,
43,2611140,熊本リハビリテーション病院,熊本リハビリテーション病院,1,1,1,0,0,1,0,0,,,,,
43,2611272,菊陽台病院,菊陽台病院,1,1,0,1,0,0,0,1,,,,,
43,2612338,東熊本第二病院,東熊本第二病院,1,0,0,1,0,0,0,0,,,,,
43,1510020,医療法人社団大徳会 大阿蘇病院,大阿蘇病院,1,0,0,1,0,0,0,0,,,,,
43,8210558,阿蘇医療センター,阿蘇医療センター,1,1,1,0,0,0,1,0,,,,,
43,1510079,阿蘇温泉病院,阿蘇温泉病院,1,0,0,1,0,0,0,0,,,,,
43,8210749,小国公立病院,小国公立病院,1,1,1,0,0,0,0,1,,,,,
43,2711114,阿蘇立野病院,阿蘇立野病院,1,1,1,0,0,0,0,1,,,,,
43,2810809,リハビリテーションセンター熊本回生会病院,リハビリテーションセンター 熊本回生会病院,1,1,0,1,0,0,1,0,,,,,
43,2811013,さくら病院,さくら病院,1,0,0,1,0,0,0,0,,,,,
43,2810684,医療法人 荒瀬会 荒瀬病院,医療法人荒瀬会 荒瀬病院,1,0,0,1,0,0,0,0,,,,,
43,2810718,谷田病院,谷田病院,1,0,0,1,0,0,0,0,,,,,
43,8210053,山都町包括医療センターそよう病院,山都町包括医療センターそよう病院,1,1,0,1,0,0,0,1,,,,,
43,2810692,矢部広域病院,矢部広域病院,1,1,0,1,0,0,0,1,,,,,
43,2811096,瀬戸病院,瀬戸病院,1,0,0,1,0,0,0,0,,,,,
43,1710125,桜十字八代病院,桜十字八代病院,1,0,0,1,0,0,0,0,,,,,
43,8211358,独立行政法人地域医療機能推進機構 熊本総合病院,独立行政法人地域医療機能推進機構 熊本総合病院,2,2,2,0,0,1,1,0,,,,,
43,1710257,八代敬仁病院,八代敬仁病院,1,0,0,1,0,0,0,0,,,,,
